"playerId","name","sel","copa","positions","number","force","legend","squad"
"gunter-sawitzki","Sawitzki","GER","1962","GOL","21","73","false","GER-1962-d869e1cc"
"wolfgang-fahrian","Fahrian","GER","1962","GOL","22","74","false","GER-1962-d869e1cc"
"misael-escuti","Escuti","CHI","1962","GOL","1","81","false","CHI-1962-7381e647"
"luis-eyzaguirre","Eyzaguirre","CHI","1962","LD/ZAG","2","82","true","CHI-1962-7381e647"
"raul-sanchez-chi","R. Sánchez","CHI","1962","ZAG","3","78","false","CHI-1962-7381e647"
"sergio-navarro-chi","Navarro","CHI","1962","ZAG/LE","4","78","false","CHI-1962-7381e647"
"carlos-contreras-chi","Contreras","CHI","1962","VOL/ZAG/MD","5","76","false","CHI-1962-7381e647"
"eladio-rojas","E. Rojas","CHI","1962","VOL/MC/MEI/MD","6","81","false","CHI-1962-7381e647"
"jaime-ramirez-chi","J. Ramírez","CHI","1962","PD/CA","7","79","false","CHI-1962-7381e647"
"jorge-toro","Toro","CHI","1962","MEI/PD","8","81","false","CHI-1962-7381e647"
"honorino-landa","Landa","CHI","1962","CA","9","78","false","CHI-1962-7381e647"
"alberto-fouilloux","Fouilloux","CHI","1962","PD/CA","10","79","false","CHI-1962-7381e647"
"leonel-sanchez","L. Sánchez","CHI","1962","PE/ME","11","86","true","CHI-1962-7381e647"
"adan-godoy","Godoy","CHI","1962","GOL","12","73","false","CHI-1962-7381e647"
"sergio-valdes-chi","S. Valdés","CHI","1962","ZAG/LD","13","75","false","CHI-1962-7381e647"
"hugo-lepe","Lepe","CHI","1962","ZAG","14","72","false","CHI-1962-7381e647"
"manuel-rodriguez-chi","M. Rodríguez","CHI","1962","LE/ZAG","15","72","false","CHI-1962-7381e647"
"humberto-cruz-chi","Cruz","CHI","1962","LD/ZAG","16","72","false","CHI-1962-7381e647"
"mario-ortiz-chi","Ortiz","CHI","1962","MD/VOL","17","76","false","CHI-1962-7381e647"
"mario-moreno-chi","Moreno","CHI","1962","CA/MEI","18","75","false","CHI-1962-7381e647"
"braulio-musso","Musso","CHI","1962","PE/ME","19","74","false","CHI-1962-7381e647"
"carlos-campos-chi","Campos","CHI","1962","CA","20","75","false","CHI-1962-7381e647"
"ron-springett","Springett","ENG","1962","GOL","1","79","false","ENG-1962-44d83955"
"jimmy-armfield","Armfield","ENG","1962","LD","2","82","false","ENG-1962-44d83955"
"ray-wilson","Wilson","ENG","1962","LE","3","83","true","ENG-1962-44d83955"
"bobby-robson","Robson","ENG","1962","MD/MC/MEI","4","80","false","ENG-1962-44d83955"
"peter-swan","Swan","ENG","1962","ZAG","5","78","false","ENG-1962-44d83955"
"ron-flowers","Flowers","ENG","1962","VOL/MD/ZAG","6","80","false","ENG-1962-44d83955"
"john-connelly","Connelly","ENG","1962","PD/ME","7","78","false","ENG-1962-44d83955"
"jimmy-greaves","Greaves","ENG","1962","CA/PE","8","89","true","ENG-1962-44d83955"
"gerry-hitchens","Hitchens","ENG","1962","CA","9","77","false","ENG-1962-44d83955"
"johnny-haynes","Haynes","ENG","1962","MC/MEI","10","84","true","ENG-1962-44d83955"
"bobby-charlton","Charlton","ENG","1962","ME/MEI","11","89","true","ENG-1962-44d83955"
"alan-hodgkinson","Hodgkinson","ENG","1962","GOL","12","74","false","ENG-1962-44d83955"
"derek-kevan","Kevan","ENG","1962","CA","13","75","false","ENG-1962-44d83955"
"stan-anderson","Anderson","ENG","1962","MD/VOL","14","73","false","ENG-1962-44d83955"
"maurice-norman","Norman","ENG","1962","ZAG","15","79","false","ENG-1962-44d83955"
"bobby-moore","Moore","ENG","1962","ZAG","16","84","true","ENG-1962-44d83955"
"bryan-douglas","Douglas","ENG","1962","PD/ME","17","80","false","ENG-1962-44d83955"
"roger-hunt","Hunt","ENG","1962","CA","18","81","true","ENG-1962-44d83955"
"alan-peacock","Peacock","ENG","1962","CA","19","73","false","ENG-1962-44d83955"
"george-eastham","Eastham","ENG","1962","MC/MEI","20","76","false","ENG-1962-44d83955"
"don-howe","Howe","ENG","1962","LD","21","76","false","ENG-1962-44d83955"
"jimmy-adamson","Adamson","ENG","1962","VOL/MC/MD","22","73","false","ENG-1962-44d83955"
"gyula-grosics","Grosics","HUN","1962","GOL","1","84","true","HUN-1962-3a59756b"
"sandor-matrai","Mátrai","HUN","1962","ZAG/LD","2","83","false","HUN-1962-3a59756b"
"kalman-meszoly","Mészöly","HUN","1962","ZAG","3","80","true","HUN-1962-3a59756b"
"laszlo-sarosi","Sárosi","HUN","1962","ZAG/LD","4","78","false","HUN-1962-3a59756b"
"erno-solymosi","Solymosi","HUN","1962","LE/ZAG","5","80","false","HUN-1962-3a59756b"
"ferenc-sipos","Sipos","HUN","1962","MD/VOL","6","80","false","HUN-1962-3a59756b"
"karoly-sandor","Sándor","HUN","1962","PD/PE","7","82","false","HUN-1962-3a59756b"
"janos-gorocs","Göröcs","HUN","1962","MEI/CA","8","81","false","HUN-1962-3a59756b"
"florian-albert","Albert","HUN","1962","CA/MEI","9","88","true","HUN-1962-3a59756b"
"lajos-tichy","Tichy","HUN","1962","CA/MEI","10","85","true","HUN-1962-3a59756b"
"mate-fenyvesi","Fenyvesi","HUN","1962","PE","11","80","false","HUN-1962-3a59756b"
"kalman-sovari","Sóvári","HUN","1962","ZAG/LD","12","73","false","HUN-1962-3a59756b"
"kalman-ihasz","Ihász","HUN","1962","ZAG","13","72","false","HUN-1962-3a59756b"
"istvan-nagy","Nagy","HUN","1962","MD/VOL","14","71","false","HUN-1962-3a59756b"
"janos-mencel","Mencel","HUN","1962","MD/MC/MEI","15","70","false","HUN-1962-3a59756b"
"janos-farkas","Farkas","HUN","1962","CA/PD","16","78","false","HUN-1962-3a59756b"
"gyula-rakosi","Rákosi","HUN","1962","PD/ME","17","74","false","HUN-1962-3a59756b"
"tivadar-monostori","Monostori","HUN","1962","CA","18","71","false","HUN-1962-3a59756b"
"bela-kuharszki","Kuharszki","HUN","1962","CA/PE","19","70","false","HUN-1962-3a59756b"
"laszlo-bodor","Bödör","HUN","1962","CA/ME","20","70","false","HUN-1962-3a59756b"
"antal-szentmihalyi","Szentmihályi","HUN","1962","GOL","21","75","false","HUN-1962-3a59756b"
"istvan-ilku","Ilku","HUN","1962","GOL","22","71","false","HUN-1962-3a59756b"
"lorenzo-buffon","Buffon","ITA","1962","GOL","1","82","false","ITA-1962-b81b270f"
"carlo-mattrel","Mattrel","ITA","1962","GOL","12","73","false","ITA-1962-b81b270f"
"enrico-albertosi","Albertosi","ITA","1962","GOL","13","80","false","ITA-1962-b81b270f"
"giacomo-losi","Losi","ITA","1962","ZAG/LD","2","79","false","ITA-1962-b81b270f"
"luigi-radice","Radice","ITA","1962","LE/ZAG","3","76","false","ITA-1962-b81b270f"
"sandro-salvadore","Salvadore","ITA","1962","ZAG","4","80","false","ITA-1962-b81b270f"
"cesare-maldini","Maldini","ITA","1962","ZAG","5","83","true","ITA-1962-b81b270f"
"enzo-robotti","Robotti","ITA","1962","LE/ZAG","16","76","false","ITA-1962-b81b270f"
"mario-david","David","ITA","1962","ZAG/LD","18","75","false","ITA-1962-b81b270f"
"francesco-janich","Janich","ITA","1962","ZAG","19","75","false","ITA-1962-b81b270f"
"paride-tumburus","Tumburus","ITA","1962","ZAG","20","75","false","ITA-1962-b81b270f"
"giovanni-trapattoni","Trapattoni","ITA","1962","MD/VOL","6","82","true","ITA-1962-b81b270f"
"gianni-rivera","Rivera","ITA","1962","MC/MEI","14","81","true","ITA-1962-b81b270f"
"giorgio-ferrini","Ferrini","ITA","1962","MD/VOL","21","76","false","ITA-1962-b81b270f"
"giacomo-bulgarelli","Bulgarelli","ITA","1962","MC/MEI","22","79","false","ITA-1962-b81b270f"
"bruno-mora","Mora","ITA","1962","PD/ME","7","76","false","ITA-1962-b81b270f"
"humberto-maschio","Maschio","ITA","1962","MEI/CA","8","82","false","ITA-1962-b81b270f"
"jose-altafini","Altafini","ITA","1962","CA","9","86","true","ITA-1962-b81b270f"
"omar-sivori","Sívori","ITA","1962","PE/CA","10","89","true","ITA-1962-b81b270f"
"giampaolo-menichelli","Menichelli","ITA","1962","CA/PE","11","76","false","ITA-1962-b81b270f"
"angelo-sormani","Sormani","ITA","1962","CA","15","76","false","ITA-1962-b81b270f"
"ezio-pascutti","Pascutti","ITA","1962","PE/CA","17","78","false","ITA-1962-b81b270f"
"antonio-carbajal","Carbajal","MEX","1962","GOL","1","82","true","MEX-1962-976fab8d"
"jesus-del-muro","Del Muro","MEX","1962","ZAG/LD","2","76","false","MEX-1962-976fab8d"
"guillermo-sepulveda","Sepúlveda","MEX","1962","ZAG","3","78","false","MEX-1962-976fab8d"
"jose-villegas","Villegas","MEX","1962","LD/ZAG","4","77","false","MEX-1962-976fab8d"
"raul-cardenas","Cárdenas","MEX","1962","ZAG","5","79","false","MEX-1962-976fab8d"
"pedro-najera","Nájera","MEX","1962","VOL","6","77","false","MEX-1962-976fab8d"
"alfredo-del-aguila","Del Águila","MEX","1962","PD/CA","7","77","false","MEX-1962-976fab8d"
"salvador-reyes","Reyes","MEX","1962","MEI/PE","8","81","true","MEX-1962-976fab8d"
"hector-hernandez","H. Hernández","MEX","1962","CA","9","78","false","MEX-1962-976fab8d"
"guillermo-ortiz-camargo","Ortiz","MEX","1962","CA/PD","10","75","false","MEX-1962-976fab8d"
"isidoro-diaz","Isidoro Díaz","MEX","1962","PE/CA","11","78","false","MEX-1962-976fab8d"
"jaime-gomez","J. Gómez","MEX","1962","GOL","12","74","false","MEX-1962-976fab8d"
"arturo-chaires","Chaires","MEX","1962","ZAG/LE","13","73","false","MEX-1962-976fab8d"
"pedro-romero","P. Romero","MEX","1962","MC/MEI","14","71","false","MEX-1962-976fab8d"
"ignacio-jauregui","Jáuregui","MEX","1962","LE/ZAG","15","74","false","MEX-1962-976fab8d"
"salvador-farfan","Farfán","MEX","1962","MC/MEI","16","72","false","MEX-1962-976fab8d"
"felipe-ruvalcaba","Ruvalcaba","MEX","1962","CA/PE","17","71","false","MEX-1962-976fab8d"
"alfredo-hernandez","A. Hernández","MEX","1962","PD/CA","18","72","false","MEX-1962-976fab8d"
"antonio-jasso","Jasso","MEX","1962","PE/CA","19","74","false","MEX-1962-976fab8d"
"mario-velarde","Velarde","MEX","1962","MC/MEI","20","71","false","MEX-1962-976fab8d"
"alberto-baeza","Baeza","MEX","1962","CA","21","70","false","MEX-1962-976fab8d"
"antonio-mota","Mota","MEX","1962","GOL","22","72","false","MEX-1962-976fab8d"
"viliam-schrojf","Schrojf","TCH","1962","GOL","1","86","true","TCH-1962-4381dfa0"
"jan-lala","Lála","TCH","1962","LD/ZAG","2","76","false","TCH-1962-4381dfa0"
"jan-popluhar","Popluhár","TCH","1962","ZAG","3","86","true","TCH-1962-4381dfa0"
"ladislav-novak","Novák","TCH","1962","LE/ZAG","4","83","true","TCH-1962-4381dfa0"
"svatopluk-pluskal","Pluskal","TCH","1962","MD/VOL","5","82","true","TCH-1962-4381dfa0"
"josef-masopust","Masopust","TCH","1962","MC/MEI","6","90","true","TCH-1962-4381dfa0"
"jozef-stibranyi","Štibrányi","TCH","1962","PD","7","76","false","TCH-1962-4381dfa0"
"adolf-scherer","Scherer","TCH","1962","CA/PD","8","83","false","TCH-1962-4381dfa0"
"pavol-molnar","Molnár","TCH","1962","PE/CA","9","78","false","TCH-1962-4381dfa0"
"jozef-adamec","Adamec","TCH","1962","CA","10","78","false","TCH-1962-4381dfa0"
"josef-jelinek","Jelínek","TCH","1962","PE/ME","11","76","false","TCH-1962-4381dfa0"
"jiri-tichy","Tichý","TCH","1962","VOL/ZAG/MD","12","75","false","TCH-1962-4381dfa0"
"frantisek-schmucker","Schmucker","TCH","1962","GOL","13","71","false","TCH-1962-4381dfa0"
"vaclav-masek","Mašek","TCH","1962","CA/MEI","14","74","false","TCH-1962-4381dfa0"
"vladimir-kos","Kos","TCH","1962","PE/CA","15","72","false","TCH-1962-4381dfa0"
"titus-bubernik","Buberník","TCH","1962","MD/MC/MEI","16","75","false","TCH-1962-4381dfa0"
"tomas-pospichal","Pospíchal","TCH","1962","PD/CA","17","74","false","TCH-1962-4381dfa0"
"josef-kadraba","Kadraba","TCH","1962","CA","18","76","false","TCH-1962-4381dfa0"
"andrej-kvasnak","Kvašňák","TCH","1962","MEI/CA","19","79","false","TCH-1962-4381dfa0"
"jaroslav-borovicka","Borovička","TCH","1962","CA/MEI","20","73","false","TCH-1962-4381dfa0"
"pavel-kouba","Kouba","TCH","1962","GOL","21","70","false","TCH-1962-4381dfa0"
"jozef-bomba","Bomba","TCH","1962","ZAG/LD","22","72","false","TCH-1962-4381dfa0"
"antonio-roma","Roma","ARG","1966","GOL","1","81","true","ARG-1966-29bd2c4c"
"rolando-irusta","Irusta","ARG","1966","GOL","2","71","false","ARG-1966-29bd2c4c"
"hugo-gatti","Gatti","ARG","1966","GOL","3","80","true","ARG-1966-29bd2c4c"
"roberto-perfumo","Perfumo","ARG","1966","ZAG","4","85","true","ARG-1966-29bd2c4c"
"jose-varacka","Varacka","ARG","1966","MD/VOL","5","75","false","ARG-1966-29bd2c4c"
"oscar-calics","Calics","ARG","1966","MD/VOL","6","71","false","ARG-1966-29bd2c4c"
"silvio-marzolini","Marzolini","ARG","1966","LE","7","86","true","ARG-1966-29bd2c4c"
"roberto-ferreiro","Ferreiro","ARG","1966","LD/ZAG","8","77","false","ARG-1966-29bd2c4c"
"carmelo-simeone","Simeone","ARG","1966","VOL/ZAG/MD","9","79","false","ARG-1966-29bd2c4c"
"antonio-rattin","Rattín","ARG","1966","VOL/MD","10","85","true","ARG-1966-29bd2c4c"
"jose-omar-pastoriza","Pastoriza","ARG","1966","MD/VOL","11","77","false","ARG-1966-29bd2c4c"
"rafael-albrecht","Albrecht","ARG","1966","VOL/ZAG/MD","12","79","false","ARG-1966-29bd2c4c"
"nelson-lopez","N. López","ARG","1966","ZAG/LD","13","72","false","ARG-1966-29bd2c4c"
"mario-chaldu","Chaldú","ARG","1966","PD/CA","14","73","false","ARG-1966-29bd2c4c"
"jorge-solari","Solari","ARG","1966","MEI/PD","15","76","false","ARG-1966-29bd2c4c"
"alberto-mario-gonzalez","A. González","ARG","1966","CA/PE","16","72","false","ARG-1966-29bd2c4c"
"juan-carlos-sarnari","Sarnari","ARG","1966","MC/MEI","17","74","false","ARG-1966-29bd2c4c"
"alfredo-rojas","Rojas","ARG","1966","CA/MEI","18","74","false","ARG-1966-29bd2c4c"
"luis-artime","Artime","ARG","1966","CA","19","84","true","ARG-1966-29bd2c4c"
"ermindo-onega","Onega","ARG","1966","MC/MEI","20","84","true","ARG-1966-29bd2c4c"
"oscar-mas","Más","ARG","1966","PE/CA","21","78","false","ARG-1966-29bd2c4c"
"anibal-tarabini","Tarabini","ARG","1966","CA/PD","22","73","false","ARG-1966-29bd2c4c"
"lev-yashin","Yashin","URS","1962","GOL","1","95","true","URS-1962-cd47378c"
"vladimir-maslachenko","Maslachenko","URS","1962","GOL","2","76","false","URS-1962-cd47378c"
"sergey-kotrikadze","Kotrikadze","URS","1962","GOL","3","73","false","URS-1962-cd47378c"
"eduard-dubinski","Dubinski","URS","1962","LD/ZAG","4","77","false","URS-1962-cd47378c"
"givi-chokheli","Chokheli","URS","1962","ZAG","5","77","false","URS-1962-cd47378c"
"leonid-ostrovskiy","Ostrovskiy","URS","1962","LE/ZAG","6","76","false","URS-1962-cd47378c"
"anatoli-maslyonkin","Maslyonkin","URS","1962","ZAG","7","79","false","URS-1962-cd47378c"
"albert-shesternyov","Shesternyov","URS","1962","ZAG","8","79","true","URS-1962-cd47378c"
"nikolai-manoshin","Manoshin","URS","1962","MD/VOL","9","74","false","URS-1962-cd47378c"
"igor-netto","Netto","URS","1962","VOL/MC/MEI/MD","10","86","true","URS-1962-cd47378c"
"yozhef-sabo","Sabo","URS","1962","VOL/MD","11","76","false","URS-1962-cd47378c"
"valery-voronin","Voronin","URS","1962","ZAG/MEI","12","84","true","URS-1962-cd47378c"
"gennadi-gusarov","Gusarov","URS","1962","CA/MEI","13","75","false","URS-1962-cd47378c"
"valentin-ivanov","Ivanov","URS","1962","MEI/CA","14","85","true","URS-1962-cd47378c"
"viktor-kanevski","Kanevski","URS","1962","CA","15","73","false","URS-1962-cd47378c"
"aleksei-mamykin","Mamykin","URS","1962","CA/MEI","16","75","false","URS-1962-cd47378c"
"mikhail-meskhi","Meskhi","URS","1962","PE/ME","17","81","false","URS-1962-cd47378c"
"slava-metreveli","Metreveli","URS","1962","PD/MD","18","82","false","URS-1962-cd47378c"
"viktor-ponedelnik","Ponedelnik","URS","1962","CA","19","82","true","URS-1962-cd47378c"
"viktor-serebryanikov","Serebryanikov","URS","1962","PE/ME","20","74","false","URS-1962-cd47378c"
"galimzyan-khusainov","Khusainov","URS","1962","PE/CA","21","76","false","URS-1962-cd47378c"
"igor-chislenko","Chislenko","URS","1962","PD/MD","22","79","false","URS-1962-cd47378c"
"gilmar","Gilmar","BRA","1966","GOL","1","86","true","BRA-1966-d0b135d0"
"djalma-santos","Djalma Santos","BRA","1966","LD","2","85","true","BRA-1966-d0b135d0"
"jose-maria-fidelis","Fidélis","BRA","1966","ZAG/LD","3","73","false","BRA-1966-d0b135d0"
"hilderaldo-bellini","Bellini","BRA","1966","ZAG","4","80","true","BRA-1966-d0b135d0"
"hercules-brito","Brito","BRA","1966","ZAG","5","78","false","BRA-1966-d0b135d0"
"altair","Altair","BRA","1966","LE","6","80","false","BRA-1966-d0b135d0"
"orlando-pecanha","Orlando","BRA","1966","ZAG","7","80","false","BRA-1966-d0b135d0"
"paulo-henrique","Paulo Henrique","BRA","1966","LE","8","74","false","BRA-1966-d0b135d0"
"rildo","Rildo","BRA","1966","LE/LD","9","76","false","BRA-1966-d0b135d0"
"pele","Pelé","BRA","1966","CA/MEI","10","93","true","BRA-1966-d0b135d0"
"gerson","Gérson","BRA","1966","MC/MEI","11","83","true","BRA-1966-d0b135d0"
"manga","Manga","BRA","1966","GOL","12","76","false","BRA-1966-d0b135d0"
"denilson","Denílson","BRA","1966","MC/MEI","13","74","false","BRA-1966-d0b135d0"
"lima","Lima","BRA","1966","MC/MEI","14","75","false","BRA-1966-d0b135d0"
"zito","Zito","BRA","1966","VOL","15","80","false","BRA-1966-d0b135d0"
"garrincha","Garrincha","BRA","1966","PD","16","88","true","BRA-1966-d0b135d0"
"jairzinho","Jairzinho","BRA","1966","PD/CA","17","81","true","BRA-1966-d0b135d0"
"alcindo","Alcindo","BRA","1966","CA","18","74","false","BRA-1966-d0b135d0"
"walter-silva","Silva","BRA","1966","CA/PE","19","72","false","BRA-1966-d0b135d0"
"tostao","Tostão","BRA","1966","CA/MEI","20","80","true","BRA-1966-d0b135d0"
"parana","Paraná","BRA","1966","PE/ME","21","72","false","BRA-1966-d0b135d0"
"edu","Edu","BRA","1966","PE/ME","22","73","false","BRA-1966-d0b135d0"
"milutin-soskic","Šoškić","YUG","1962","GOL","1","84","false","YUG-1962-bf66b3df"
"vladimir-durkovic","Durković","YUG","1962","LD/ZAG","2","80","false","YUG-1962-bf66b3df"
"fahrudin-jusufi","Jusufi","YUG","1962","LE/ZAG","3","81","false","YUG-1962-bf66b3df"
"petar-radakovic","Radaković","YUG","1962","MD/MC/MEI","4","77","false","YUG-1962-bf66b3df"
"vlatko-markovic","Marković","YUG","1962","VOL/ZAG/MD","5","76","false","YUG-1962-bf66b3df"
"vladica-popovic","V. Popović","YUG","1962","VOL/ZAG/MD","6","74","false","YUG-1962-bf66b3df"
"andrija-ankovic","Anković","YUG","1962","PD/MD","7","76","false","YUG-1962-bf66b3df"
"dragoslav-sekularac","Šekularac","YUG","1962","MC/MEI","8","86","true","YUG-1962-bf66b3df"
"drazan-jerkovic","Jerković","YUG","1962","CA/MEI","9","84","false","YUG-1962-bf66b3df"
"milan-galic","Galić","YUG","1962","CA/PE","10","86","true","YUG-1962-bf66b3df"
"josip-skoblar","Skoblar","YUG","1962","PE/CA","11","79","true","YUG-1962-bf66b3df"
"srboljub-krivokuca","Krivokuća","YUG","1962","GOL","12","72","false","YUG-1962-bf66b3df"
"slavko-svinjarevic","Svinjarević","YUG","1962","ZAG","13","70","false","YUG-1962-bf66b3df"
"vasilije-sijakovic","Šijaković","YUG","1962","ZAG","14","72","false","YUG-1962-bf66b3df"
"zeljko-matus","Matuš","YUG","1962","VOL/MC/MEI/MD","15","74","false","YUG-1962-bf66b3df"
"muhamed-mujic","Mujić","YUG","1962","PE/CA","16","76","false","YUG-1962-bf66b3df"
"vojislav-melic","Melić","YUG","1962","VOL/MC/MEI/MD","17","71","false","YUG-1962-bf66b3df"
"vladica-kovacevic","Kovačević","YUG","1962","CA/MEI","18","74","false","YUG-1962-bf66b3df"
"mirko-stojanovic","Stojanović","YUG","1962","GOL","19","71","false","YUG-1962-bf66b3df"
"zarko-nikolic","Nikolić","YUG","1962","ZAG/LD","20","72","false","YUG-1962-bf66b3df"
"nikola-stipic","Stipić","YUG","1962","CA/PD","21","70","false","YUG-1962-bf66b3df"
"aleksandar-ivos","Ivoš","YUG","1962","PD/CA","22","70","false","YUG-1962-bf66b3df"
"gordon-banks","Banks","ENG","1966","GOL","1","92","true","ENG-1966-563bbe24"
"george-cohen","Cohen","ENG","1966","LD","2","81","false","ENG-1966-563bbe24"
"ray-wilson","Wilson","ENG","1966","LE","3","83","true","ENG-1966-563bbe24"
"nobby-stiles","Stiles","ENG","1966","MD/VOL","4","80","true","ENG-1966-563bbe24"
"jack-charlton","J. Charlton","ENG","1966","ZAG","5","82","true","ENG-1966-563bbe24"
"bobby-moore","Moore","ENG","1966","ZAG","6","91","true","ENG-1966-563bbe24"
"alan-ball","Ball","ENG","1966","MD/MC/MEI","7","84","true","ENG-1966-563bbe24"
"jimmy-greaves","Greaves","ENG","1966","CA/PE","8","89","true","ENG-1966-563bbe24"
"bobby-charlton","B. Charlton","ENG","1966","MEI/ME","9","92","true","ENG-1966-563bbe24"
"geoff-hurst","Hurst","ENG","1966","CA","10","85","true","ENG-1966-563bbe24"
"john-connelly","Connelly","ENG","1966","PD/ME","11","78","false","ENG-1966-563bbe24"
"ron-springett","Springett","ENG","1966","GOL","12","77","false","ENG-1966-563bbe24"
"peter-bonetti","Bonetti","ENG","1966","GOL","13","80","false","ENG-1966-563bbe24"
"jimmy-armfield","Armfield","ENG","1966","LD","14","81","false","ENG-1966-563bbe24"
"gerry-byrne","Byrne","ENG","1966","LE","15","76","false","ENG-1966-563bbe24"
"martin-peters","Peters","ENG","1966","MD/MC/MEI","16","85","true","ENG-1966-563bbe24"
"ron-flowers","Flowers","ENG","1966","VOL/MD/ZAG","17","78","false","ENG-1966-563bbe24"
"norman-hunter","Hunter","ENG","1966","VOL/ZAG/MD","18","79","false","ENG-1966-563bbe24"
