player_id,player,team,year,squad,number,positions,pos_en,legend,overall,PAC,SHO,PAS,DRI,DEF,PHY,GK,enriched
slavko-svinjarevic,Svinjarević,YUG,1962,YUG-1962-bf66b3df,13,ZAG,CB,False,70,64,48,63,56,70,70,40,template
vasilije-sijakovic,Šijaković,YUG,1962,YUG-1962-bf66b3df,14,ZAG,CB,False,72,66,48,64,56,72,71,40,template
zeljko-matus,Matuš,YUG,1962,YUG-1962-bf66b3df,15,VOL/MC/MEI/MD,DM/CM/AM/RM,False,74,65,54,71,63,73,70,42,template
muhamed-mujic,Mujić,YUG,1962,YUG-1962-bf66b3df,16,PE/CA,LW/ST,False,76,75,71,68,75,53,63,44,template
vojislav-melic,Melić,YUG,1962,YUG-1962-bf66b3df,17,VOL/MC/MEI/MD,DM/CM/AM/RM,False,71,63,54,69,62,70,68,40,template
vladica-kovacevic,Kovačević,YUG,1962,YUG-1962-bf66b3df,18,CA/MEI,ST/AM,False,74,72,74,65,70,47,71,42,template
mirko-stojanovic,Stojanović,YUG,1962,YUG-1962-bf66b3df,19,GOL,GK,False,71,48,48,48,48,48,63,71,GK
zarko-nikolic,Nikolić,YUG,1962,YUG-1962-bf66b3df,20,ZAG/LD,CB/RB,False,72,66,48,64,56,72,71,40,template
nikola-stipic,Stipić,YUG,1962,YUG-1962-bf66b3df,21,CA/PD,ST/RW,False,70,68,70,63,67,46,68,40,template
aleksandar-ivos,Ivoš,YUG,1962,YUG-1962-bf66b3df,22,PD/CA,RW/ST,False,70,70,66,65,70,51,60,40,template
gordon-banks,Banks,ENG,1966,ENG-1966-563bbe24,1,GOL,GK,True,92,48,48,48,48,48,84,92,GK
george-cohen,Cohen,ENG,1966,ENG-1966-563bbe24,2,LD,RB,False,81,78,56,74,69,77,69,49,statsbomb(0.88)
ray-wilson,Wilson,ENG,1966,ENG-1966-563bbe24,3,LE,LB,True,83,80,57,76,72,78,70,51,statsbomb(0.88)
nobby-stiles,Stiles,ENG,1966,ENG-1966-563bbe24,4,MD/VOL,RM/DM,True,80,77,65,74,76,66,68,48,statsbomb(0.88)
jack-charlton,J. Charlton,ENG,1966,ENG-1966-563bbe24,5,ZAG,CB,True,82,71,50,68,59,85,86,50,statsbomb(0.88)
bobby-moore,Moore,ENG,1966,ENG-1966-563bbe24,6,ZAG,CB,True,91,78,51,77,64,93,92,59,statsbomb(0.88)
alan-ball,Ball,ENG,1966,ENG-1966-563bbe24,7,MD/MC/MEI,RM/CM/AM,True,84,82,68,78,85,64,70,52,statsbomb(0.88)
jimmy-greaves,Greaves,ENG,1966,ENG-1966-563bbe24,8,CA/PE,ST/LW,True,89,84,89,73,82,47,80,57,statsbomb(0.88)
bobby-charlton,B. Charlton,ENG,1966,ENG-1966-563bbe24,9,MEI/ME,AM/LM,True,92,82,80,93,94,60,67,60,statsbomb(0.88)
geoff-hurst,Hurst,ENG,1966,ENG-1966-563bbe24,10,CA,ST,True,85,80,88,70,78,47,80,53,statsbomb(0.88)
john-connelly,Connelly,ENG,1966,ENG-1966-563bbe24,11,PD/ME,RW/LM,False,78,76,71,67,75,51,62,46,statsbomb(0.88)
ron-springett,Springett,ENG,1966,ENG-1966-563bbe24,12,GOL,GK,False,77,48,48,48,48,48,69,77,GK
peter-bonetti,Bonetti,ENG,1966,ENG-1966-563bbe24,13,GOL,GK,False,80,48,48,48,48,48,72,80,GK
jimmy-armfield,Armfield,ENG,1966,ENG-1966-563bbe24,14,LD,RB,False,81,78,56,72,71,76,69,49,template
gerry-byrne,Byrne,ENG,1966,ENG-1966-563bbe24,15,LE,LB,False,76,74,55,69,68,72,66,44,template
martin-peters,Peters,ENG,1966,ENG-1966-563bbe24,16,MD/MC/MEI,RM/CM/AM,True,85,81,71,77,81,67,72,53,statsbomb(0.88)
ron-flowers,Flowers,ENG,1966,ENG-1966-563bbe24,17,VOL/MD/ZAG,DM/RM/CB,False,78,67,56,74,65,77,73,46,template
norman-hunter,Hunter,ENG,1966,ENG-1966-563bbe24,18,VOL/ZAG/MD,DM/CB/RM,False,79,68,56,75,66,78,74,47,template
terry-paine,Paine,ENG,1966,ENG-1966-563bbe24,19,PD/ME,RW/LM,False,76,75,70,67,75,51,61,44,statsbomb(0.88)
ian-callaghan,Callaghan,ENG,1966,ENG-1966-563bbe24,20,PD/MD,RW/RM,False,77,75,70,68,74,51,61,45,statsbomb(0.88)
roger-hunt,Hunt,ENG,1966,ENG-1966-563bbe24,21,CA,ST,True,83,79,86,70,77,47,77,51,statsbomb(0.88)
george-eastham,Eastham,ENG,1966,ENG-1966-563bbe24,22,MC/MEI,CM/AM,False,76,68,62,75,71,68,66,44,template
marcel-aubour,Aubour,FRA,1966,FRA-1966-058f0f96,1,GOL,GK,False,76,48,48,48,48,48,68,76,GK
marcel-artelesa,Artelesa,FRA,1966,FRA-1966-058f0f96,2,ZAG,CB,False,78,68,48,67,56,82,78,46,statsbomb(0.88)
edmond-baraffe,Baraffe,FRA,1966,FRA-1966-058f0f96,3,CA/PE,ST/LW,False,71,69,71,64,68,46,68,40,template
joseph-bonnel,Bonnel,FRA,1966,FRA-1966-058f0f96,4,MD/VOL,RM/DM,False,76,75,63,72,76,63,66,44,statsbomb(0.88)
bernard-bosquier,Bosquier,FRA,1966,FRA-1966-058f0f96,5,ZAG,CB,False,79,69,50,69,58,80,78,47,statsbomb(0.88)
robert-budzynski,Budzynski,FRA,1966,FRA-1966-058f0f96,6,VOL/ZAG/MD,DM/CB/RM,False,74,65,54,71,63,73,70,42,template
andre-chorda,Chorda,FRA,1966,FRA-1966-058f0f96,7,LE/ZAG,LB/CB,False,75,73,55,68,67,71,66,43,template
nestor-combin,Combin,FRA,1966,FRA-1966-058f0f96,8,CA,ST,False,78,75,78,67,74,46,72,46,statsbomb(0.88)
didier-couecou,Couécou,FRA,1966,FRA-1966-058f0f96,9,CA/PD,ST/RW,False,72,70,72,64,69,46,69,40,template
hector-de-bourgoing,De Bourgoing,FRA,1966,FRA-1966-058f0f96,10,LD,RB,False,72,70,52,64,63,71,64,40,statsbomb(0.88)
gabriel-de-michele,De Michèle,FRA,1966,FRA-1966-058f0f96,11,LD/ZAG,RB/CB,False,71,70,54,66,65,68,63,40,template
jean-djorkaeff,Djorkaeff,FRA,1966,FRA-1966-058f0f96,12,LD/ZAG,RB/CB,False,78,76,54,73,69,77,66,46,statsbomb(0.88)
philippe-gondet,Gondet,FRA,1966,FRA-1966-058f0f96,13,CA,ST,False,76,75,77,68,77,47,73,44,statsbomb(0.88)
gerard-hausser,Hausser,FRA,1966,FRA-1966-058f0f96,14,PE/ME,LW/LM,False,75,77,73,69,80,52,62,43,statsbomb(0.88)
yves-herbet,Herbet,FRA,1966,FRA-1966-058f0f96,15,MEI/PD,AM/RW,False,71,67,65,72,72,53,60,40,statsbomb(0.88)
robert-herbin,Herbin,FRA,1966,FRA-1966-058f0f96,16,VOL/MC/MEI/MD,DM/CM/AM/RM,False,78,67,56,73,64,76,73,46,statsbomb(0.88)
lucien-muller,Muller,FRA,1966,FRA-1966-058f0f96,17,VOL/MC/MEI/MD,DM/CM/AM/RM,False,79,68,56,75,66,78,74,47,template
jean-claude-piumi,Piumi,FRA,1966,FRA-1966-058f0f96,18,ZAG/LD,CB/RB,False,72,66,48,64,56,72,71,40,template
laurent-robuschi,Robuschi,FRA,1966,FRA-1966-058f0f96,19,CA,ST,False,71,69,71,64,68,46,68,40,template
jacques-simon,Simon,FRA,1966,FRA-1966-058f0f96,20,MEI/PE,AM/LW,False,75,69,66,73,73,53,60,43,statsbomb(0.88)
georges-carnus,Carnus,FRA,1966,FRA-1966-058f0f96,21,GOL,GK,False,75,48,48,48,48,48,67,75,GK
johnny-schuth,Schuth,FRA,1966,FRA-1966-058f0f96,22,GOL,GK,False,70,48,48,48,48,48,62,70,GK
jose-angel-iribar,Iribar,ESP,1966,ESP-1966-d85a75a4,1,GOL,GK,True,86,48,48,48,48,48,78,86,GK
manuel-sanchis-martinez,Sanchís,ESP,1966,ESP-1966-d85a75a4,2,ZAG/LD,CB/RB,False,76,69,50,68,59,79,75,44,statsbomb(0.88)
eladio-silvestre,Eladio,ESP,1966,ESP-1966-d85a75a4,3,ZAG/LE,CB/LB,False,75,67,47,64,56,73,73,43,statsbomb(0.88)
luis-del-sol,Del Sol,ESP,1966,ESP-1966-d85a75a4,4,MC/MEI,CM/AM,False,84,75,65,84,81,74,70,52,statsbomb(0.88)
ignacio-zoco,Zoco,ESP,1966,ESP-1966-d85a75a4,5,VOL,DM,False,80,69,55,76,69,85,77,48,statsbomb(0.88)
jesus-glaria,Glaría,ESP,1966,ESP-1966-d85a75a4,6,VOL,DM,False,74,64,53,68,62,74,70,42,statsbomb(0.88)
jose-ufarte,Ufarte,ESP,1966,ESP-1966-d85a75a4,7,PD/MD,RW/RM,False,76,75,69,67,75,51,61,44,statsbomb(0.88)
amancio-amaro,Amancio,ESP,1966,ESP-1966-d85a75a4,8,PD/MEI,RW/AM,True,88,86,81,75,87,55,67,56,statsbomb(0.88)
marcelino-martinez,Marcelino,ESP,1966,ESP-1966-d85a75a4,9,CA,ST,False,81,76,81,68,73,46,76,49,statsbomb(0.88)
luis-suarez-miramontes,Suárez,ESP,1966,ESP-1966-d85a75a4,10,MC/MEI,CM/AM,True,92,78,69,90,82,77,75,60,template
francisco-gento,Gento,ESP,1966,ESP-1966-d85a75a4,11,PE/ME,LW/LM,True,90,89,82,79,91,54,67,58,statsbomb(0.88)
antonio-betancort,Betancort,ESP,1966,ESP-1966-d85a75a4,12,GOL,GK,False,76,48,48,48,48,48,68,76,GK
miguel-reina,Reina,ESP,1966,ESP-1966-d85a75a4,13,GOL,GK,False,73,48,48,48,48,48,65,73,GK
feliciano-rivilla,Rivilla,ESP,1966,ESP-1966-d85a75a4,14,LD,RB,False,80,78,56,72,70,75,68,48,template
severino-reija,Reija,ESP,1966,ESP-1966-d85a75a4,15,LE,LB,False,79,77,55,72,71,75,69,47,statsbomb(0.88)
ferran-olivella,Olivella,ESP,1966,ESP-1966-d85a75a4,16,ZAG,CB,False,80,70,50,68,59,80,78,48,template
gallego-bonet,Gallego,ESP,1966,ESP-1966-d85a75a4,17,ZAG/VOL,CB/DM,False,73,66,47,63,55,78,74,41,statsbomb(0.88)
pirri,Pirri,ESP,1966,ESP-1966-d85a75a4,18,MC/MEI,CM/AM,True,84,73,68,82,77,72,70,52,statsbomb(0.88)
josep-maria-fuste,Fusté,ESP,1966,ESP-1966-d85a75a4,19,MC/MEI,CM/AM,False,79,70,64,76,72,68,68,47,statsbomb(0.88)
joaquin-peiro,Peiró,ESP,1966,ESP-1966-d85a75a4,20,CA/ME,ST/LM,False,81,78,81,68,76,47,74,49,statsbomb(0.88)
adelardo-rodriguez,Adelardo,ESP,1966,ESP-1966-d85a75a4,21,MC/MEI,CM/AM,False,80,71,63,79,75,69,68,48,statsbomb(0.88)
carlos-lapetra,Lapetra,ESP,1966,ESP-1966-d85a75a4,22,PE/ME,LW/LM,False,79,77,72,70,76,51,62,47,statsbomb(0.88)
hans-tilkowski,Tilkowski,GER,1966,GER-1966-d0fcb8df,1,GOL,GK,False,81,48,48,48,48,48,73,81,GK
horst-dieter-hottges,Höttges,GER,1966,GER-1966-d0fcb8df,2,LD/ZAG,RB/CB,False,78,76,54,70,68,75,68,46,statsbomb(0.88)
karl-heinz-schnellinger,Schnellinger,GER,1966,GER-1966-d0fcb8df,3,LE/ZAG,LB/CB,True,86,82,57,77,73,82,76,54,statsbomb(0.88)
franz-beckenbauer,Beckenbauer,GER,1966,GER-1966-d0fcb8df,4,MEI/ZAG,AM/CB,True,90,81,80,89,91,61,67,58,statsbomb(0.88)
willi-schulz,Schulz,GER,1966,GER-1966-d0fcb8df,5,VOL/ZAG/MD,DM/CB/RM,False,80,68,55,76,64,83,75,48,statsbomb(0.88)
wolfgang-weber,Weber,GER,1966,GER-1966-d0fcb8df,6,ZAG,CB,False,77,68,48,66,57,79,78,45,statsbomb(0.88)
albert-brulls,Brülls,GER,1966,GER-1966-d0fcb8df,7,ME/MEI,LM/AM,False,79,76,64,72,76,62,63,47,statsbomb(0.88)
helmut-haller,Haller,GER,1966,GER-1966-d0fcb8df,8,MEI/CA,AM/ST,True,85,77,78,85,86,57,64,53,statsbomb(0.88)
uwe-seeler,Seeler,GER,1966,GER-1966-d0fcb8df,9,CA,ST,True,88,83,93,74,80,48,84,56,statsbomb(0.88)
sigfried-held,Held,GER,1966,GER-1966-d0fcb8df,10,CA/PD,ST/RW,False,78,77,82,70,79,46,73,46,statsbomb(0.88)
lothar-emmerich,Emmerich,GER,1966,GER-1966-d0fcb8df,11,PE/ME,LW/LM,False,78,77,74,70,76,52,63,46,statsbomb(0.88)
wolfgang-overath,Overath,GER,1966,GER-1966-d0fcb8df,12,MC/MEI,CM/AM,True,84,73,65,85,77,74,72,52,statsbomb(0.88)
heinz-hornig,Hornig,GER,1966,GER-1966-d0fcb8df,13,PD/ME,RW/LM,False,73,72,68,67,72,52,61,41,template
friedel-lutz,Lutz,GER,1966,GER-1966-d0fcb8df,14,ZAG/LD,CB/RB,False,72,65,46,61,54,70,69,40,statsbomb(0.88)
bernd-patzke,Patzke,GER,1966,GER-1966-d0fcb8df,15,LD/ZAG,RB/CB,False,71,70,54,66,65,68,63,40,template
max-lorenz,Lorenz,GER,1966,GER-1966-d0fcb8df,16,MD/VOL,RM/DM,False,73,71,62,68,71,60,62,41,template
wolfgang-paul,Paul,GER,1966,GER-1966-d0fcb8df,17,ZAG,CB,False,71,65,48,63,56,71,70,40,template
klaus-dieter-sieloff,Sieloff,GER,1966,GER-1966-d0fcb8df,18,VOL/ZAG/MD,DM/CB/RM,False,73,64,54,70,62,72,69,41,template
werner-kramer,Krämer,GER,1966,GER-1966-d0fcb8df,19,CA/PD,ST/RW,False,75,72,74,64,69,45,69,43,statsbomb(0.88)
jurgen-grabowski,Grabowski,GER,1966,GER-1966-d0fcb8df,20,PD/ME,RW/LM,False,75,74,70,68,74,52,62,43,template
gunter-bernard,Bernard,GER,1966,GER-1966-d0fcb8df,21,GOL,GK,False,73,48,48,48,48,48,65,73,GK
sepp-maier,Maier,GER,1966,GER-1966-d0fcb8df,22,GOL,GK,False,76,48,48,48,48,48,68,76,GK
antal-szentmihalyi,Szentmihályi,HUN,1966,HUN-1966-2ae7123a,1,GOL,GK,False,78,48,48,48,48,48,70,78,GK
beno-kaposzta,Káposzta,HUN,1966,HUN-1966-2ae7123a,2,LD/ZAG,RB/CB,False,77,75,55,76,69,75,68,45,statsbomb(0.88)
sandor-matrai,Mátrai,HUN,1966,HUN-1966-2ae7123a,3,ZAG,CB,False,81,71,48,69,58,86,81,49,statsbomb(0.88)
kalman-sovari,Sóvári,HUN,1966,HUN-1966-2ae7123a,4,ZAG/LE,CB/LB,False,76,67,47,64,56,75,74,44,statsbomb(0.88)
kalman-meszoly,Mészöly,HUN,1966,HUN-1966-2ae7123a,5,ZAG,CB,True,83,72,54,71,60,85,85,51,statsbomb(0.88)
ferenc-sipos,Sipos,HUN,1966,HUN-1966-2ae7123a,6,VOL/MD,DM/RM,False,79,68,55,75,67,80,74,47,statsbomb(0.88)
ferenc-bene,Bene,HUN,1966,HUN-1966-2ae7123a,7,PD/CA,RW/ST,True,86,85,84,76,86,54,68,54,statsbomb(0.88)
zoltan-varga,Varga,HUN,1966,HUN-1966-2ae7123a,8,MEI/ME,AM/LM,False,78,71,69,77,76,56,61,46,template
florian-albert,Albert,HUN,1966,HUN-1966-2ae7123a,9,CA,ST,True,90,86,93,76,87,49,83,58,statsbomb(0.88)
janos-farkas,Farkas,HUN,1966,HUN-1966-2ae7123a,10,CA/PD,ST/RW,False,82,78,86,71,76,47,76,50,statsbomb(0.88)
gyula-rakosi,Rákosi,HUN,1966,HUN-1966-2ae7123a,11,ME/MD,LM/RM,False,77,76,67,77,77,61,65,45,statsbomb(0.88)
mate-fenyvesi,Fenyvesi,HUN,1966,HUN-1966-2ae7123a,12,PE/ME,LW/LM,False,79,78,73,70,78,54,64,47,template
imre-mathesz,Mathesz,HUN,1966,HUN-1966-2ae7123a,13,VOL/MC/MEI/MD,DM/CM/AM/RM,False,74,64,54,70,61,73,69,42,statsbomb(0.88)
istvan-nagy-1939,I. Nagy,HUN,1966,HUN-1966-2ae7123a,14,MD/VOL,RM/DM,False,73,71,63,69,70,59,63,41,statsbomb(0.88)
dezso-molnar,Molnár,HUN,1966,HUN-1966-2ae7123a,15,CA/PD,ST/RW,False,73,71,73,65,69,47,70,41,template
lajos-tichy,Tichy,HUN,1966,HUN-1966-2ae7123a,16,CA,ST,True,84,80,83,71,77,48,78,52,template
gusztav-szepesi,Szepesi,HUN,1966,HUN-1966-2ae7123a,17,LE/ZAG,LB/CB,False,73,72,53,68,66,71,65,41,statsbomb(0.88)
kalman-ihasz,Ihász,HUN,1966,HUN-1966-2ae7123a,18,ZAG/LD,CB/RB,False,75,67,49,66,57,75,74,43,template
lajos-puskas,L. Puskás,HUN,1966,HUN-1966-2ae7123a,19,CA/MEI,ST/AM,False,73,71,73,65,69,47,70,41,template
antal-nagy-1944,A. Nagy,HUN,1966,HUN-1966-2ae7123a,20,CA/PE,ST/LW,False,72,70,72,64,69,46,69,40,template
jozsef-gelei,Gelei,HUN,1966,HUN-1966-2ae7123a,21,GOL,GK,False,76,48,48,48,48,48,68,76,GK
istvan-geczi,Géczi,HUN,1966,HUN-1966-2ae7123a,22,GOL,GK,False,74,48,48,48,48,48,66,74,GK
antonio-carbajal,Carbajal,MEX,1966,MEX-1966-ccec0bd7,1,GOL,GK,True,80,48,48,48,48,48,72,80,GK
arturo-chaires,Chaires,MEX,1966,MEX-1966-ccec0bd7,2,ZAG/LE,CB/LB,False,75,68,49,70,59,75,73,43,statsbomb(0.88)
gustavo-pena,Peña,MEX,1966,MEX-1966-ccec0bd7,3,ZAG,CB,False,80,70,48,68,58,84,80,48,statsbomb(0.88)
jesus-del-muro,Del Muro,MEX,1966,MEX-1966-ccec0bd7,4,ZAG/LD,CB/RB,False,77,68,47,64,56,76,73,45,statsbomb(0.88)
ignacio-jauregui,Jáuregui,MEX,1966,MEX-1966-ccec0bd7,5,LE/ZAG,LB/CB,False,75,73,54,67,66,70,63,43,statsbomb(0.88)
isidoro-diaz,Isidoro Díaz,MEX,1966,MEX-1966-ccec0bd7,6,MD/MC/MEI,RM/CM/AM,False,79,75,65,75,74,62,65,47,statsbomb(1.00)
felipe-ruvalcaba,Ruvalcaba,MEX,1966,MEX-1966-ccec0bd7,7,MEI/CA,AM/ST,False,74,68,66,73,73,54,60,42,template
aaron-padilla,Padilla,MEX,1966,MEX-1966-ccec0bd7,8,PE/CA,LW/ST,False,78,77,72,74,77,53,63,46,statsbomb(0.88)
ernesto-cisneros,Cisneros,MEX,1966,MEX-1966-ccec0bd7,9,CA,ST,False,74,71,74,63,68,45,68,42,statsbomb(0.88)
javier-fragoso,Fragoso,MEX,1966,MEX-1966-ccec0bd7,10,CA,ST,False,76,72,75,65,70,45,71,44,statsbomb(0.88)
francisco-jara,Jara,MEX,1966,MEX-1966-ccec0bd7,11,PD/CA,RW/ST,False,72,72,68,66,72,52,61,40,template
ignacio-calderon,Calderón,MEX,1966,MEX-1966-ccec0bd7,12,GOL,GK,False,76,48,48,48,48,48,68,76,GK
jose-luis-gonzalez-davila,González,MEX,1966,MEX-1966-ccec0bd7,13,MC/MEI,CM/AM,False,74,67,61,73,69,66,65,42,template
gabriel-nunez,Núñez,MEX,1966,MEX-1966-ccec0bd7,14,ZAG,CB,False,71,64,46,63,54,74,72,40,statsbomb(0.88)
guillermo-hernandez-1942,G. Hernández,MEX,1966,MEX-1966-ccec0bd7,15,VOL/MD/ZAG,DM/RM/CB,False,71,64,53,72,63,73,68,40,statsbomb(0.88)
luis-regueiro-mex,Regueiro,MEX,1966,MEX-1966-ccec0bd7,16,MC/MEI,CM/AM,False,70,64,59,70,66,64,63,40,template
magdaleno-mercado,Mercado,MEX,1966,MEX-1966-ccec0bd7,17,VOL/MD,DM/RM,False,71,63,52,69,60,70,68,40,statsbomb(0.88)
elias-munoz,Muñoz,MEX,1966,MEX-1966-ccec0bd7,18,MC/MEI,CM/AM,False,70,64,59,70,66,64,63,40,template
salvador-reyes,Reyes,MEX,1966,MEX-1966-ccec0bd7,19,PE/MEI,LW/AM,True,79,78,73,71,79,53,65,47,statsbomb(0.88)
enrique-borja,Borja,MEX,1966,MEX-1966-ccec0bd7,20,CA,ST,True,78,75,82,67,73,47,75,46,statsbomb(0.88)
ramiro-navarro,Navarro,MEX,1966,MEX-1966-ccec0bd7,21,PD/CA,RW/ST,False,71,71,67,65,71,52,61,40,template
javier-vargas,Vargas,MEX,1966,MEX-1966-ccec0bd7,22,GOL,GK,False,70,48,48,48,48,48,62,70,GK
enrico-albertosi,Albertosi,ITA,1966,ITA-1966-6aec38fa,1,GOL,GK,True,85,48,48,48,48,48,77,85,GK
roberto-anzolin,Anzolin,ITA,1966,ITA-1966-6aec38fa,2,GOL,GK,False,73,48,48,48,48,48,65,73,GK
pierluigi-pizzaballa,Pizzaballa,ITA,1966,ITA-1966-6aec38fa,18,GOL,GK,False,72,48,48,48,48,48,64,72,GK
tarcisio-burgnich,Burgnich,ITA,1966,ITA-1966-6aec38fa,5,LD/ZAG,RB/CB,True,87,83,57,76,73,82,74,55,statsbomb(0.88)
giacinto-facchetti,Facchetti,ITA,1966,ITA-1966-6aec38fa,6,LE,LB,True,91,86,59,79,75,83,76,59,statsbomb(0.88)
aristide-guarneri,Guarneri,ITA,1966,ITA-1966-6aec38fa,8,ZAG,CB,False,80,70,48,66,57,81,78,48,statsbomb(0.88)
francesco-janich,Janich,ITA,1966,ITA-1966-6aec38fa,9,ZAG,CB,False,76,67,47,65,56,80,73,44,statsbomb(0.88)
spartaco-landini,Landini,ITA,1966,ITA-1966-6aec38fa,11,ZAG,CB,False,73,66,47,63,56,73,71,41,statsbomb(0.88)
roberto-rosato,Rosato,ITA,1966,ITA-1966-6aec38fa,21,ZAG,CB,False,80,70,48,67,58,80,80,48,statsbomb(0.88)
sandro-salvadore,Salvadore,ITA,1966,ITA-1966-6aec38fa,22,ZAG,CB,False,82,71,48,68,58,84,79,50,statsbomb(0.88)
giacomo-bulgarelli,Bulgarelli,ITA,1966,ITA-1966-6aec38fa,4,MC/MEI,CM/AM,False,83,72,66,84,76,73,72,51,statsbomb(0.88)
romano-fogli,Fogli,ITA,1966,ITA-1966-6aec38fa,7,MD/VOL,RM/DM,False,76,73,64,71,72,63,62,44,statsbomb(0.88)
gianfranco-leoncini,Leoncini,ITA,1966,ITA-1966-6aec38fa,12,VOL/MC/MD,DM/CM/RM,False,73,64,53,68,61,71,69,41,statsbomb(0.88)
giovanni-lodetti,Lodetti,ITA,1966,ITA-1966-6aec38fa,13,MD/VOL,RM/DM,False,78,75,64,72,74,62,64,46,statsbomb(0.88)
antonio-juliano,Juliano,ITA,1966,ITA-1966-6aec38fa,10,MC/MEI,CM/AM,False,79,70,63,78,73,69,68,47,template
marino-perani,Perani,ITA,1966,ITA-1966-6aec38fa,17,PD/MD,RW/RM,False,75,74,74,69,74,51,61,43,statsbomb(0.88)
sandro-mazzola,Mazzola,ITA,1966,ITA-1966-6aec38fa,14,MEI/CA,AM/ST,True,89,78,82,92,87,58,69,57,statsbomb(0.88)
gianni-rivera,Rivera,ITA,1966,ITA-1966-6aec38fa,19,MC/MEI,CM/AM,True,88,76,70,88,82,74,72,56,statsbomb(0.88)
paolo-barison,Barison,ITA,1966,ITA-1966-6aec38fa,3,PE/CA,LW/ST,False,76,76,74,66,76,52,66,44,statsbomb(0.88)
luigi-meroni,Meroni,ITA,1966,ITA-1966-6aec38fa,15,PD,RW,False,80,78,73,69,78,52,65,48,statsbomb(0.88)
ezio-pascutti,Pascutti,ITA,1966,ITA-1966-6aec38fa,16,PE/CA,LW/ST,False,78,76,72,68,75,51,62,46,statsbomb(0.88)
francesco-rizzo,Rizzo,ITA,1966,ITA-1966-6aec38fa,20,PD/CA,RW/ST,False,73,72,68,67,72,52,61,41,template
christian-piot,Piot,BEL,1970,BEL-1970-d3603631,1,GOL,GK,False,74,48,48,48,48,48,66,74,GK
jean-marie-trappeniers,Trappeniers,BEL,1970,BEL-1970-d3603631,12,GOL,GK,False,70,48,48,48,48,48,62,70,GK
jacques-duquesne,Duquesne,BEL,1970,BEL-1970-d3603631,22,GOL,GK,False,66,48,48,48,48,48,58,66,GK
georges-heylens,Heylens,BEL,1970,BEL-1970-d3603631,2,LD,RB,False,74,73,54,69,67,73,65,42,statsbomb(0.88)
leon-jeck,Jeck,BEL,1970,BEL-1970-d3603631,5,LE,LB,False,72,70,52,64,64,71,66,40,statsbomb(0.88)
jean-thissen,Thissen,BEL,1970,BEL-1970-d3603631,3,ZAG,CB,False,72,67,47,64,59,73,75,40,statsbomb(0.88)
nicolas-dewalque,Dewalque,BEL,1970,BEL-1970-d3603631,4,ZAG,CB,False,73,67,47,63,58,75,72,41,statsbomb(0.88)
wilfried-puis,Puis,BEL,1970,BEL-1970-d3603631,11,PE/CA,LW/ST,False,76,76,71,70,77,52,62,44,statsbomb(0.88)
jacques-beurlet,Beurlet,BEL,1970,BEL-1970-d3603631,13,ZAG,CB,False,70,64,48,63,56,70,70,40,template
leon-semmeling,Semmeling,BEL,1970,BEL-1970-d3603631,7,VOL/MD/MC,DM/RM/CM,False,76,67,57,78,67,74,72,44,statsbomb(0.88)
wilfried-van-moer,Van Moer,BEL,1970,BEL-1970-d3603631,8,MC,CM,True,78,70,66,78,75,68,73,46,statsbomb(0.88)
jean-dockx,Dockx,BEL,1970,BEL-1970-d3603631,6,MD/PD,RM/RW,False,74,72,63,70,73,63,64,42,statsbomb(0.88)
erwin-vandendaele,Vandendaele,BEL,1970,BEL-1970-d3603631,15,VOL/MC/MD,DM/CM/RM,False,70,63,53,68,61,70,67,40,template
odilon-polleunis,Polleunis,BEL,1970,BEL-1970-d3603631,16,MEI/PD,AM/RW,False,74,68,67,71,71,53,58,42,statsbomb(0.88)
jan-verheyen,Verheyen,BEL,1970,BEL-1970-d3603631,17,VOL/MD/MC,DM/RM/CM,False,71,63,54,69,62,70,68,40,template
maurice-martens,Martens,BEL,1970,BEL-1970-d3603631,14,ME/MEI,LM/AM,False,70,69,61,66,68,59,61,40,template
alfons-peeters,Peeters,BEL,1970,BEL-1970-d3603631,20,VOL/MC/MD,DM/CM/RM,False,71,63,54,69,62,70,68,40,template
johan-devrindt,Devrindt,BEL,1970,BEL-1970-d3603631,9,PD/CA,RW/ST,False,77,76,72,68,76,51,62,45,statsbomb(0.88)
paul-van-himst,Van Himst,BEL,1970,BEL-1970-d3603631,10,CA,ST,True,85,82,89,73,81,51,78,53,statsbomb(0.88)
raoul-lambert,Lambert,BEL,1970,BEL-1970-d3603631,18,CA/PE,ST/LW,False,75,72,81,66,70,45,71,43,statsbomb(0.88)
pierre-carteus,Carteus,BEL,1970,BEL-1970-d3603631,19,PE,LW,False,69,69,66,64,69,51,60,40,template
frans-janssens,Janssens,BEL,1970,BEL-1970-d3603631,21,PD/CA,RW/ST,False,69,69,66,64,69,51,60,40,template
americo-lopes,Américo,POR,1966,POR-1966-ecd3d76c,1,GOL,GK,False,76,48,48,48,48,48,68,76,GK
joaquim-carvalho,J. Carvalho,POR,1966,POR-1966-ecd3d76c,2,GOL,GK,False,73,48,48,48,48,48,65,73,GK
jose-pereira,Pereira,POR,1966,POR-1966-ecd3d76c,3,GOL,GK,False,74,48,48,48,48,48,66,74,GK
vicente-lucas,Vicente,POR,1966,POR-1966-ecd3d76c,4,ZAG/LD,CB/RB,False,79,69,48,66,57,81,78,47,statsbomb(0.88)
